week,counter,query,date_clear
01.02.2022 - 28.02.2022,14854,погибшие найти,28.02.2022
01.03.2022 - 31.03.2022,23945,погибшие найти,31.03.2022
01.04.2022 - 30.04.2022,25279,погибшие найти,30.04.2022
01.05.2022 - 31.05.2022,46350,погибшие найти,31.05.2022
01.06.2022 - 30.06.2022,13266,погибшие найти,30.06.2022
01.07.2022 - 31.07.2022,11133,погибшие найти,31.07.2022
01.08.2022 - 31.08.2022,11336,погибшие найти,31.08.2022
01.09.2022 - 30.09.2022,12783,погибшие найти,30.09.2022
01.10.2022 - 31.10.2022,14380,погибшие найти,31.10.2022
01.11.2022 - 30.11.2022,13472,погибшие найти,30.11.2022
01.12.2022 - 31.12.2022,13838,погибшие найти,31.12.2022
01.01.2023 - 31.01.2023,17413,погибшие найти,31.01.2023
01.02.2023 - 28.02.2023,17095,погибшие найти,28.02.2023
01.03.2021 - 31.03.2021,344,погибшие вагнер,31.03.2021
01.04.2021 - 30.04.2021,242,погибшие вагнер,30.04.2021
01.05.2021 - 31.05.2021,256,погибшие вагнер,31.05.2021
01.06.2021 - 30.06.2021,265,погибшие вагнер,30.06.2021
01.07.2021 - 31.07.2021,171,погибшие вагнер,31.07.2021
01.08.2021 - 31.08.2021,203,погибшие вагнер,31.08.2021
01.09.2021 - 30.09.2021,246,погибшие вагнер,30.09.2021
01.10.2021 - 31.10.2021,221,погибшие вагнер,31.10.2021
01.11.2021 - 30.11.2021,242,погибшие вагнер,30.11.2021
01.12.2021 - 31.12.2021,332,погибшие вагнер,31.12.2021
01.01.2022 - 31.01.2022,401,погибшие вагнер,31.01.2022
01.02.2022 - 28.02.2022,461,погибшие вагнер,28.02.2022
01.03.2022 - 31.03.2022,933,погибшие вагнер,31.03.2022
01.04.2022 - 30.04.2022,1074,погибшие вагнер,30.04.2022
01.05.2022 - 31.05.2022,1126,погибшие вагнер,31.05.2022
01.06.2022 - 30.06.2022,1448,погибшие вагнер,30.06.2022
01.07.2022 - 31.07.2022,1808,погибшие вагнер,31.07.2022
01.08.2022 - 31.08.2022,5089,погибшие вагнер,31.08.2022
01.09.2022 - 30.09.2022,7978,погибшие вагнер,30.09.2022
01.10.2022 - 31.10.2022,14835,погибшие вагнер,31.10.2022
01.11.2022 - 30.11.2022,18877,погибшие вагнер,30.11.2022
01.12.2022 - 31.12.2022,28623,погибшие вагнер,31.12.2022
01.01.2023 - 31.01.2023,62888,погибшие вагнер,31.01.2023
01.02.2023 - 28.02.2023,84194,погибшие вагнер,28.02.2023
01.03.2021 - 31.03.2021,4962,прогнозы +россией,31.03.2021
01.04.2021 - 30.04.2021,5739,прогнозы +россией,30.04.2021
01.05.2021 - 31.05.2021,4029,прогнозы +россией,31.05.2021
01.06.2021 - 30.06.2021,4563,прогнозы +россией,30.06.2021
01.07.2021 - 31.07.2021,4923,прогнозы +россией,31.07.2021
01.08.2021 - 31.08.2021,4798,прогнозы +россией,31.08.2021
01.09.2021 - 30.09.2021,6090,прогнозы +россией,30.09.2021
01.10.2021 - 31.10.2021,9794,прогнозы +россией,31.10.2021
01.11.2021 - 30.11.2021,13029,прогнозы +россией,30.11.2021
01.12.2021 - 31.12.2021,18081,прогнозы +россией,31.12.2021
01.01.2022 - 31.01.2022,18241,прогнозы +россией,31.01.2022
01.02.2022 - 28.02.2022,27884,прогнозы +россией,28.02.2022
01.03.2022 - 31.03.2022,72430,прогнозы +россией,31.03.2022
01.04.2022 - 30.04.2022,42729,прогнозы +россией,30.04.2022
01.05.2022 - 31.05.2022,21388,прогнозы +россией,31.05.2022
01.06.2022 - 30.06.2022,11325,прогнозы +россией,30.06.2022
01.07.2022 - 31.07.2022,10553,прогнозы +россией,31.07.2022
01.08.2022 - 31.08.2022,11445,прогнозы +россией,31.08.2022
01.09.2022 - 30.09.2022,43587,прогнозы +россией,30.09.2022
01.10.2022 - 31.10.2022,37750,прогнозы +россией,31.10.2022
01.11.2022 - 30.11.2022,22548,прогнозы +россией,30.11.2022
01.12.2022 - 31.12.2022,33043,прогнозы +россией,31.12.2022
01.01.2023 - 31.01.2023,31572,прогнозы +россией,31.01.2023
01.02.2023 - 28.02.2023,17037,прогнозы +россией,28.02.2023
01.03.2021 - 31.03.2021,46841,+когда +будет +мир -чемпионат -футбол,31.03.2021
01.04.2021 - 30.04.2021,50235,+когда +будет +мир -чемпионат -футбол,30.04.2021
01.05.2021 - 31.05.2021,61876,+когда +будет +мир -чемпионат -футбол,31.05.2021
01.06.2021 - 30.06.2021,56424,+когда +будет +мир -чемпионат -футбол,30.06.2021
01.07.2021 - 31.07.2021,35722,+когда +будет +мир -чемпионат -футбол,31.07.2021
01.08.2021 - 31.08.2021,25939,+когда +будет +мир -чемпионат -футбол,31.08.2021
01.09.2021 - 30.09.2021,32244,+когда +будет +мир -чемпионат -футбол,30.09.2021
01.10.2021 - 31.10.2021,47881,+когда +будет +мир -чемпионат -футбол,31.10.2021
01.11.2021 - 30.11.2021,50334,+когда +будет +мир -чемпионат -футбол,30.11.2021
01.12.2021 - 31.12.2021,46109,+когда +будет +мир -чемпионат -футбол,31.12.2021
01.01.2022 - 31.01.2022,44628,+когда +будет +мир -чемпионат -футбол,31.01.2022
01.02.2022 - 28.02.2022,66776,+когда +будет +мир -чемпионат -футбол,28.02.2022
01.03.2022 - 31.03.2022,61461,+когда +будет +мир -чемпионат -футбол,31.03.2022
01.04.2022 - 30.04.2022,50456,+когда +будет +мир -чемпионат -футбол,30.04.2022
01.05.2022 - 31.05.2022,48642,+когда +будет +мир -чемпионат -футбол,31.05.2022
01.06.2022 - 30.06.2022,36921,+когда +будет +мир -чемпионат -футбол,30.06.2022
01.07.2022 - 31.07.2022,30033,+когда +будет +мир -чемпионат -футбол,31.07.2022
01.08.2022 - 31.08.2022,28949,+когда +будет +мир -чемпионат -футбол,31.08.2022
01.09.2022 - 30.09.2022,41118,+когда +будет +мир -чемпионат -футбол,30.09.2022
01.10.2022 - 31.10.2022,57054,+когда +будет +мир -чемпионат -футбол,31.10.2022
01.11.2022 - 30.11.2022,75862,+когда +будет +мир -чемпионат -футбол,30.11.2022
01.12.2022 - 31.12.2022,140912,+когда +будет +мир -чемпионат -футбол,31.12.2022
01.01.2023 - 31.01.2023,45544,+когда +будет +мир -чемпионат -футбол,31.01.2023
01.02.2023 - 28.02.2023,42608,+когда +будет +мир -чемпионат -футбол,28.02.2023
01.03.2021 - 31.03.2021,0,санкции протесты,31.03.2021
01.04.2021 - 30.04.2021,0,санкции протесты,30.04.2021
01.05.2021 - 31.05.2021,0,санкции протесты,31.05.2021
01.06.2021 - 30.06.2021,0,санкции протесты,30.06.2021
01.07.2021 - 31.07.2021,0,санкции протесты,31.07.2021
01.08.2021 - 31.08.2021,0,санкции протесты,31.08.2021
01.09.2021 - 30.09.2021,0,санкции протесты,30.09.2021
01.10.2021 - 31.10.2021,0,санкции протесты,31.10.2021
01.11.2021 - 30.11.2021,0,санкции протесты,30.11.2021
01.12.2021 - 31.12.2021,0,санкции протесты,31.12.2021
01.01.2022 - 31.01.2022,0,санкции протесты,31.01.2022
01.02.2022 - 28.02.2022,0,санкции протесты,28.02.2022
01.03.2022 - 31.03.2022,3893,санкции протесты,31.03.2022
01.04.2022 - 30.04.2022,2052,санкции протесты,30.04.2022
01.05.2022 - 31.05.2022,624,санкции протесты,31.05.2022
01.06.2022 - 30.06.2022,412,санкции протесты,30.06.2022
01.07.2022 - 31.07.2022,489,санкции протесты,31.07.2022
01.08.2022 - 31.08.2022,384,санкции протесты,31.08.2022
01.09.2022 - 30.09.2022,1282,санкции протесты,30.09.2022
01.10.2022 - 31.10.2022,1156,санкции протесты,31.10.2022
01.11.2022 - 30.11.2022,520,санкции протесты,30.11.2022
01.12.2022 - 31.12.2022,472,санкции протесты,31.12.2022
01.01.2023 - 31.01.2023,452,санкции протесты,31.01.2023
01.02.2023 - 28.02.2023,602,санкции протесты,28.02.2023
01.03.2021 - 31.03.2021,16458,помощь !военным,31.03.2021
01.04.2021 - 30.04.2021,17528,помощь !военным,30.04.2021
01.05.2021 - 31.05.2021,15703,помощь !военным,31.05.2021
01.06.2021 - 30.06.2021,11877,помощь !военным,30.06.2021
01.07.2021 - 31.07.2021,6983,помощь !военным,31.07.2021
01.08.2021 - 31.08.2021,7476,помощь !военным,31.08.2021
01.09.2021 - 30.09.2021,14562,помощь !военным,30.09.2021
01.10.2021 - 31.10.2021,16770,помощь !военным,31.10.2021
01.11.2021 - 30.11.2021,20175,помощь !военным,30.11.2021
01.12.2021 - 31.12.2021,21102,помощь !военным,31.12.2021
01.01.2022 - 31.01.2022,17659,помощь !военным,31.01.2022
01.02.2022 - 28.02.2022,43342,помощь !военным,28.02.2022
01.03.2022 - 31.03.2022,92445,помощь !военным,31.03.2022
01.04.2022 - 30.04.2022,55246,помощь !военным,30.04.2022
01.05.2022 - 31.05.2022,40222,помощь !военным,31.05.2022
01.06.2022 - 30.06.2022,32971,помощь !военным,30.06.2022
01.07.2022 - 31.07.2022,25295,помощь !военным,31.07.2022
01.08.2022 - 31.08.2022,22224,помощь !военным,31.08.2022
01.09.2022 - 30.09.2022,80050,помощь !военным,30.09.2022
01.10.2022 - 31.10.2022,81101,помощь !военным,31.10.2022
01.11.2022 - 30.11.2022,59787,помощь !военным,30.11.2022
01.12.2022 - 31.12.2022,52938,помощь !военным,31.12.2022
01.01.2023 - 31.01.2023,45985,помощь !военным,31.01.2023
01.02.2023 - 28.02.2023,50856,помощь !военным,28.02.2023
01.03.2021 - 31.03.2021,0,+когда будет +победа +украина,31.03.2021
01.04.2021 - 30.04.2021,0,+когда будет +победа +украина,30.04.2021
01.05.2021 - 31.05.2021,0,+когда будет +победа +украина,31.05.2021
01.06.2021 - 30.06.2021,0,+когда будет +победа +украина,30.06.2021
01.07.2021 - 31.07.2021,0,+когда будет +победа +украина,31.07.2021
01.08.2021 - 31.08.2021,0,+когда будет +победа +украина,31.08.2021
01.09.2021 - 30.09.2021,0,+когда будет +победа +украина,30.09.2021
01.10.2021 - 31.10.2021,0,+когда будет +победа +украина,31.10.2021
01.11.2021 - 30.11.2021,0,+когда будет +победа +украина,30.11.2021
01.12.2021 - 31.12.2021,0,+когда будет +победа +украина,31.12.2021
